chr,start,end,gene,transcript,strand,Ensembl_ID,lnTPM
chr5,45255051,45696220,HCN1,NM_021072,-,ENSG00000164588,0.17395330712343798
chr5,141000442,141016423,HDAC3,NM_003883,-,ENSG00000171720,2.850128299695199
chr5,40998121,41071444,HEATR7B2,NM_173489,-,N/A,-inf
chr5,73980968,74017113,HEXB,NM_000521,+,ENSG00000049860,3.0459499897146083
chr5,175815783,175816751,HIGD2A,NM_138820,+,ENSG00000146066,3.8435300089828455
chr5,130494874,130501034,HINT1,NR_024610,-,ENSG00000169567,3.9275025762765323
chr5,176307869,176326333,HK3,NM_002115,-,ENSG00000160883,0.08617769624105241
chr5,74632992,74657926,HMGCR,NM_001130996,+,ENSG00000113161,5.0257209315142966
chr5,43287571,43313614,HMGCS1,NM_002130,-,ENSG00000112972,5.337441921232086
chr5,149380168,149432706,HMGXB3,NM_014983,+,ENSG00000113716,1.9065751436566365
chr5,143191725,143200284,HMHB1,NM_021182,+,N/A,-inf
chr5,162887516,162918953,HMMR,NM_001142557,+,ENSG00000072571,1.0681530811834012
chr5,173472606,173536182,HMP19,NM_015980,+,N/A,-inf
chr5,137087072,137090039,HNRNPA0,NM_006805,-,ENSG00000177733,1.1346227261911428
chr5,177631507,177638184,HNRNPAB,NM_031266,+,ENSG00000197451,2.1849270495258133
chr5,179041178,179050722,HNRNPH1,NM_005520,-,ENSG00000169045,4.7813898305905775
chr5,78669785,78809700,HOMER1,NM_004272,-,ENSG00000152413,1.0508216248317612
chr5,175085039,175113245,HRH2,NM_001131055,+,ENSG00000113749,0.04879016416943205
chr5,118788137,118878030,HSD17B4,NM_001199292,+,ENSG00000133835,4.03175968703048
chr5,132387661,132440709,HSPA4,NM_002154,+,ENSG00000170606,3.2928695047765273
chr5,137890570,137911318,HSPA9,NM_004134,-,ENSG00000113013,5.133324791875857
chr5,53751430,53752214,HSPB3,NM_006308,+,ENSG00000169271,0.04879016416943205
chr5,63255874,63258119,HTR1A,NM_000524,-,ENSG00000178394,0.009950330853168092
chr5,147861114,148033739,HTR4,NM_000870,-,ENSG00000164270,0.02955880224154443
chr5,139505520,139508391,IGIP,NM_001007189,+,N/A,-inf
chr5,140027383,140042065,IK,NM_006083,+,ENSG00000113141,3.1183922862898785
chr5,158741790,158757481,IL12B,NM_002187,-,ENSG00000113302,0.0
chr5,131993864,131996801,IL13,NM_002188,+,ENSG00000169194,0.0769610411361284
chr5,148753829,148758838,IL17B,NM_014443,-,ENSG00000127743,1.5303947050936475
chr5,131396346,131398896,IL3,NM_000588,+,N/A,-inf
chr5,55147206,55218682,IL31RA,NM_001242637,+,ENSG00000164509,0.11332868530700327
chr5,132009677,132018370,IL4,NM_000589,+,ENSG00000113520,0.03922071315328133
chr5,131877135,131879214,IL5,NM_000879,-,ENSG00000113525,0.11332868530700327
chr5,55230924,55290821,IL6ST,NM_002184,-,ENSG00000134352,3.5432754802551445
chr5,35856976,35879705,IL7R,NM_002185,+,ENSG00000168685,0.8285518175661483
chr5,135227934,135231516,IL9,NM_000590,-,ENSG00000145839,0.0
chr5,61708572,61924416,IPO11,NM_016338,+,ENSG00000086200,1.8229350866965048
chr5,75699148,76003957,IQGAP2,NM_006633,+,ENSG00000145703,2.060513531794317
chr5,131817300,131826465,IRF1,NM_002198,-,ENSG00000125347,0.4946962418361071
chr5,150226084,150228231,IRGM,NM_001145805,+,ENSG00000237693,0.0
chr5,3596167,3601517,IRX1,NM_024337,+,ENSG00000170549,0.0
chr5,2746278,2751769,IRX2,NM_001134222,-,ENSG00000170561,0.0
chr5,1877540,1882880,IRX4,NM_016358,-,ENSG00000113430,0.0
chr5,50678957,50690563,ISL1,NM_002202,+,ENSG00000016082,1.0402767116551463
chr5,128430441,128449719,ISOC1,NM_016048,+,ENSG00000066583,2.2407096892759584
chr5,52084135,52249485,ITGA1,NM_181501,+,ENSG00000213949,3.726656818447966
chr5,52285155,52390609,ITGA2,NM_002203,+,ENSG00000164171,0.8586616190375188
chr5,156607906,156682109,ITK,NM_005546,+,ENSG00000113263,0.04879016416943205
chr5,146970705,147162252,JAKMIP2,NM_014790,-,ENSG00000176049,2.435366204227864
chr5,78531924,78623038,JMY,NM_152405,+,ENSG00000152409,0.9895411936137477
chr5,169780880,170163636,KCNIP1,NM_001034838,+,ENSG00000182132,0.32930374714260047
chr5,169805166,169816638,KCNMB1,NM_004137,-,ENSG00000145936,0.01980262729617973
chr5,113698015,113832197,KCNN2,NM_021614,+,ENSG00000080709,1.4562867329399256
chr5,143550436,143856944,KCTD16,NM_020768,+,ENSG00000183775,0.11332868530700327
chr5,137688284,137772716,KDM3B,NM_016604,+,ENSG00000120733,2.344686269012681
chr5,141303384,141321612,KIAA0141,NM_014773,+,ENSG00000081791,3.367640598133313
chr5,93486555,93954309,KIAA0825,NM_001145678,-,ENSG00000185261,1.1151415906193203
chr5,5422785,5490347,KIAA0947,NM_015325,+,ENSG00000164151,1.8325814637483102
chr5,175773065,175788809,KIAA1191,NM_020444,-,ENSG00000122203,2.806386101823072
chr5,137514416,137523404,KIF20A,NM_005733,+,ENSG00000112984,1.4085449700547104
chr5,61601988,61683011,KIF2A,NM_004520,+,ENSG00000068796,2.2874714551839976
chr5,132028322,132073265,KIF3A,NM_007054,-,ENSG00000131437,2.178155014615869
chr5,154393259,154397685,KIF4B,NM_001099293,+,ENSG00000226650,0.009950330853168092
chr5,136953188,137071779,KLHL3,NM_017415,-,ENSG00000146021,1.2864740258376797
chr5,154092461,154197163,LARP1,NM_015315,+,ENSG00000155506,2.344686269012681
chr5,145492588,145562294,LARS,NM_020117,-,ENSG00000133706,3.0661907372025525
chr5,169675087,169724822,LCP2,NM_005565,-,ENSG00000043462,0.37843643572024505
chr5,132209357,132210582,LEAP2,NM_052971,+,ENSG00000164406,0.35065687161316933
chr5,135282599,135290723,LECT2,NM_002302,-,ENSG00000145826,0.3987761199573678
chr5,77781037,77944648,LHFPL2,NM_005779,-,ENSG00000145685,1.3609765531356006
chr5,38475064,38595507,LIFR,NM_002310,-,ENSG00000113594,1.873339456220478
chr5,96427573,96478520,LIX1,NM_153234,-,ENSG00000145721,0.06765864847381486
chr5,176758562,176778885,LMAN2,NM_006816,-,ENSG00000169223,3.385067999732272
chr5,36103413,36152015,LMBRD2,NM_001007527,-,ENSG00000164187,1.9125010869241836
chr5,126112314,126172712,LMNB1,NM_005573,+,ENSG00000113368,1.7334238922150915
chr5,96271345,96365115,LNPEP,NM_005575,+,ENSG00000113441,1.7698546338400052
chr5,121398889,121414055,LOX,NM_002317,-,ENSG00000113083,0.4574248470388755
chr5,1461541,1524076,LPCAT1,NM_024830,-,ENSG00000153395,1.843719208158766
chr5,191625,195468,LRRC14B,NM_001080478,+,ENSG00000185028,0.02955880224154443
chr5,61874561,61877275,LRRC70,NM_181506,+,N/A,-inf
chr5,138205078,138211057,LRRTM2,NM_015564,-,ENSG00000146006,0.9321640810304452
chr5,157170754,157183746,LSM11,NM_173491,+,ENSG00000155858,1.7950872593207297
chr5,179220985,179223513,LTC4S,NM_145867,+,ENSG00000213316,0.6043159668533296
chr5,130506640,130541119,LYRM7,NM_181705,+,ENSG00000186687,1.1249295969854831
chr5,89811444,89825401,LYSMD3,NM_198273,-,ENSG00000176018,1.2584609896100056
chr5,179159850,179204287,MAML1,NM_014757,+,ENSG00000161021,1.2412685890696329
chr5,109025155,109203429,MAN2A1,NM_002372,+,ENSG00000112893,3.18924101973851
chr5,71403117,71505397,MAP1B,NM_005909,+,ENSG00000131711,1.4327007339340463
chr5,56110899,56191978,MAP3K1,NM_005921,+,ENSG00000095015,1.7439688053917064
chr5,179673027,179719071,MAPK9,NM_001135044,-,ENSG00000050748,1.536867219599265
chr5,68710938,68737890,MARVELD2,NM_001038603,+,ENSG00000152939,0.17395330712343798
chr5,65892175,66465423,MAST4,NM_001164664,+,ENSG00000069020,1.8531680973566984
chr5,162930230,162946328,MAT2B,NM_182796,+,ENSG00000038274,2.60638654732571
chr5,138609440,138667366,MATR3,NM_001194954,+,ENSG00000015479,4.029094677013983
chr5,89754019,89770585,MBLAC2,NM_203406,-,ENSG00000176055,0.5766133643039938
chr5,112357795,112824527,MCC,NM_001085377,-,ENSG00000171444,1.252762968495368
chr5,70883114,70954530,MCCC2,NM_022132,+,ENSG00000131844,2.4553061800117097
chr5,94042288,94620279,MCTP1,NM_024717,-,ENSG00000175471,0.5007752879124892
chr5,6372038,6378639,MED10,NM_032286,-,ENSG00000133398,1.4539530095937052
chr5,156565450,156569921,MED7,NM_004270,-,ENSG00000155868,2.0001277349601105
chr5,88014057,88199922,MEF2C,NM_001131005,-,ENSG00000081189,3.1023420086122493
chr5,126626455,126796910,MEGF10,NM_001256545,+,ENSG00000145794,0.9820784724121582
chr5,153418518,153437014,MFAP3,NM_005927,+,ENSG00000037749,2.437115985951652
chr5,180217540,180237137,MGAT1,NM_001114617,-,ENSG00000131446,2.425687290128029
chr5,179224597,179233952,MGAT4B,NM_014275,-,ENSG00000161013,2.8881470628740535
chr5,56215428,56247954,MIER3,NM_152622,-,ENSG00000155545,1.8764069432883397
chr5,52393894,52405598,MOCS2,NM_176806,-,ENSG00000164172,2.9156062290747062
chr5,154320632,154348971,MRPL22,NM_014180,+,ENSG00000082515,2.7343675094195836
chr5,1798498,1799956,MRPL36,NM_032479,-,ENSG00000171421,2.790551422613954
chr5,71515235,71616084,MRPS27,NM_015084,-,ENSG00000113048,2.6078614738467776
chr5,44809026,44815618,MRPS30,NM_016640,+,ENSG00000112996,2.8909271591878647
chr5,68513572,68525985,MRPS36,NM_033281,+,ENSG00000134056,2.122261538862764
chr5,79950466,80172634,MSH3,NM_002439,+,ENSG00000113318,1.366091653802371
chr5,174151574,174157902,MSX2,NM_002449,+,ENSG00000120149,0.12221763272424911
chr5,32227110,32313114,MTMR12,NM_001040446,-,ENSG00000150712,1.2556160374777743
chr5,7869216,7901235,MTRR,NM_002454,+,ENSG00000124275,2.0425181875752383
chr5,79272538,79287088,MTX3,NM_001167741,-,ENSG00000177034,2.122261538862764
chr5,176732500,176739292,MXD3,NM_001142935,-,ENSG00000213347,1.4701758451005926
chr5,16662015,16936385,MYO10,NM_012334,-,ENSG00000145555,1.1346227261911428
chr5,137203544,137223540,MYOT,NM_001135940,+,ENSG00000120729,0.4382549309311553
chr5,150040402,150058930,MYOZ3,NM_001122853,+,ENSG00000164591,0.10436001532424286
chr5,138723256,138725605,MZB1,NM_016459,-,ENSG00000170476,0.13976194237515863
chr5,177540555,177553107,N4BP3,NM_015111,+,ENSG00000145911,0.3148107398400336
chr5,36192693,36242258,NADKD1,NM_153013,-,N/A,-inf
chr5,70264309,70320941,NAIP,NM_022892,-,ENSG00000249437,0.8109302162163288
chr5,141488323,141534008,NDFIP1,NM_030571,+,ENSG00000131507,2.7966713927557385
chr5,149887673,149937773,NDST1,NM_001543,+,ENSG00000070614,1.6114359150967734
chr5,140024947,140027370,NDUFA2,NM_002488,-,ENSG00000131495,3.2748780149834857
chr5,60240955,60448864,NDUFAF2,NM_174889,+,ENSG00000164182,2.1938856760707046
chr5,52856464,52979171,NDUFS4,NM_002495,+,ENSG00000164258,3.714790835898437
chr5,1801495,1816167,NDUFS6,NM_004553,+,ENSG00000145494,2.0992441689760155
chr5,172068275,172118533,NEURL1B,NM_001142651,+,ENSG00000214357,1.172482137234565
chr5,134869971,134871639,NEUROG1,NM_006161,-,ENSG00000181965,0.0
chr5,177576464,177580961,NHP2,NM_017838,-,ENSG00000145912,3.1834558796369405
chr5,43192169,43280952,NIM1,NM_153361,+,N/A,-inf
chr5,156887026,156901730,NIPAL4,NM_001172292,+,ENSG00000172548,0.01980262729617973
chr5,36876860,37065921,NIPBL,NM_133433,+,ENSG00000164190,2.3711778844596574
chr5,1009167,1038925,NKD2,NM_033120,+,ENSG00000145506,0.04879016416943205
chr5,172659106,172662315,NKX2-5,NM_001166176,-,ENSG00000183072,0.0
chr5,65018022,65125111,NLN,NM_020726,+,ENSG00000123213,1.2781522025001875
chr5,137450860,137475132,NME5,NM_003551,-,ENSG00000112981,0.8153648132841944
chr5,151771101,151784840,NMUR2,NM_020167,-,ENSG00000132911,0.0
chr5,43602790,43705668,NNT,NM_012343,+,ENSG00000112992,2.745345985845907
chr5,175810939,175815763,NOP16,NM_001256540,-,ENSG00000048162,2.0399207835175526
chr5,170814707,170837888,NPM1,NM_002520,+,ENSG00000181163,5.791884922877747
chr5,32710742,32791830,NPR3,NM_001204376,+,ENSG00000113389,3.4239368686316447
chr5,92919042,92929786,NR2F1,NM_005654,+,ENSG00000175745,1.851599469584072
chr5,142657495,142815077,NR3C1,NM_001018077,-,ENSG00000113580,1.7298840655099674
chr5,111064999,111312628,NREP,NM_001142474,-,ENSG00000134986,3.8282065193350356
chr5,139226363,139422884,NRG2,NM_001184935,-,ENSG00000158458,0.27763173659827955
chr5,74063102,74072734,NSA2,NM_014886,+,ENSG00000164346,3.402196881995239
chr5,176560079,176727214,NSD1,NM_172349,+,ENSG00000165671,2.667228206581955
chr5,6599351,6633473,NSUN2,NM_017755,-,ENSG00000037474,2.135349173618132
chr5,162880585,162887143,NUDCD2,NM_145266,-,ENSG00000170584,1.5953389880545987
chr5,102884555,102898490,NUDT12,NM_031438,-,ENSG00000112874,2.2741856184723477
chr5,37291940,37371197,NUP155,NM_153485,-,ENSG00000113569,1.8779371654691073
chr5,68788118,68853931,OCLN,NM_002538,+,ENSG00000197822,0.3987761199573678
chr5,166711842,167691162,ODZ2,NM_001122679,+,N/A,-inf
chr5,180581942,180582890,OR2V2,NM_206880,+,ENSG00000182613,0.0
chr5,180166122,180167058,OR2Y1,NM_001001657,-,ENSG00000174339,0.0
chr5,38845959,38886759,OSMR,NM_001168355,+,ENSG00000145623,0.6151856390902335
chr5,76924536,76934522,OTP,NM_032109,-,ENSG00000171540,0.0
chr5,41730166,41870791,OXCT1,NM_000436,-,ENSG00000083720,1.840549633397487
chr5,131528303,131563556,P4HA2,NM_001142599,-,ENSG00000072682,1.1052568313867783
chr5,43526369,43557521,PAIP1,NM_183323,-,ENSG00000172239,2.9652730660692823
chr5,138677518,138705409,PAIP2,NM_016480,+,ENSG00000120727,3.3968546322280186
chr5,102201526,102366808,PAM,NM_001177306,+,ENSG00000145730,3.8130862575681226
chr5,167982627,168006614,PANK3,NM_024594,-,ENSG00000120137,2.8581928595319295
chr5,78908242,78982471,PAPD4,NM_001114393,+,ENSG00000164329,2.6518325211039815
chr5,6714717,6757161,PAPD7,NM_001171805,+,ENSG00000112941,0.9783261227936078
chr5,49961732,50142356,PARP8,NM_001178055,+,ENSG00000151883,0.8671004876833833
chr5,134240809,134298336,PCBD2,NM_032151,+,ENSG00000132570,1.308332819650179
chr5,141242216,141257944,PCDH1,NM_002587,-,ENSG00000156453,0.5187937934151676
chr5,141324529,141338627,PCDH12,NM_016580,-,ENSG00000113555,0.9969486348916096
chr5,140165875,140391929,PCDHA1,NM_031411,+,N/A,-inf
chr5,140235633,140238168,PCDHA10,NM_031859,+,N/A,-inf
chr5,140247830,140251121,PCDHA11,NM_031861,+,N/A,-inf
chr5,140254930,140257436,PCDHA12,NM_031864,+,N/A,-inf
chr5,140261853,140264280,PCDHA13,NM_031865,+,N/A,-inf
chr5,140174443,140177062,PCDHA2,NM_031495,+,N/A,-inf
chr5,140180782,140391929,PCDHA3,NM_018906,+,N/A,-inf
chr5,140186671,140391929,PCDHA4,NM_018907,+,N/A,-inf
chr5,140201360,140391929,PCDHA5,NM_018908,+,N/A,-inf
chr5,140207649,140391929,PCDHA6,NM_031849,+,N/A,-inf
chr5,140213968,140216338,PCDHA7,NM_031852,+,N/A,-inf
chr5,140220906,140223351,PCDHA8,NM_031856,+,N/A,-inf
chr5,140227356,140233744,PCDHA9,NM_014005,+,N/A,-inf
chr5,140306301,140309385,PCDHAC1,NM_031882,+,N/A,-inf
chr5,140345746,140391929,PCDHAC2,NM_018899,+,ENSG00000243232,0.19885085874516517
chr5,140430978,140433512,PCDHB1,NM_013340,+,ENSG00000171815,0.0
chr5,140571951,140575213,PCDHB10,NM_018930,+,ENSG00000120324,0.09531017980432493
chr5,140579347,140582618,PCDHB11,NM_018931,+,ENSG00000197479,0.13976194237515863
chr5,140588290,140591698,PCDHB12,NM_018932,+,ENSG00000120328,0.09531017980432493
chr5,140593508,140596993,PCDHB13,NM_018933,+,ENSG00000187372,0.1310282624064042
chr5,140603077,140605860,PCDHB14,NM_018934,+,ENSG00000120327,0.30748469974796055
chr5,140625146,140627801,PCDHB15,NM_018935,+,ENSG00000113248,0.29266961396282004
chr5,140560979,140565796,PCDHB16,NM_020957,+,ENSG00000196963,-inf
chr5,140474236,140476964,PCDHB2,NM_018936,+,ENSG00000112852,0.1906203596086497
chr5,140480233,140483406,PCDHB3,NM_018937,+,ENSG00000113205,0.1823215567939546
chr5,140501580,140505201,PCDHB4,NM_018938,+,ENSG00000081818,0.0769610411361284
chr5,140514799,140517704,PCDHB5,NM_015669,+,ENSG00000113209,0.1570037488096647
chr5,140529838,140532868,PCDHB6,NM_018939,+,ENSG00000113211,0.04879016416943205
chr5,140552242,140555957,PCDHB7,NM_018940,+,ENSG00000113212,0.0769610411361284
chr5,140557370,140560081,PCDHB8,NM_019120,+,ENSG00000120322,0.04879016416943205
chr5,140566892,140571111,PCDHB9,NM_019119,+,N/A,-inf
chr5,140710251,140712723,PCDHGA1,NM_031993,+,N/A,-inf
chr5,140792742,140795295,PCDHGA10,NM_032090,+,N/A,-inf
chr5,140800536,140892546,PCDHGA11,NM_018914,+,N/A,-inf
chr5,140810157,140812789,PCDHGA12,NM_032094,+,N/A,-inf
chr5,140718353,140892546,PCDHGA2,NM_018915,+,N/A,-inf
chr5,140723600,140892546,PCDHGA3,NM_018916,+,N/A,-inf
chr5,140734767,140737296,PCDHGA4,NM_032053,+,N/A,-inf
chr5,140743897,140746339,PCDHGA5,NM_032054,+,N/A,-inf
chr5,140753650,140756107,PCDHGA6,NM_032086,+,N/A,-inf
chr5,140762466,140765187,PCDHGA7,NM_032087,+,N/A,-inf
chr5,140771482,140892546,PCDHGA8,NM_032088,+,N/A,-inf
chr5,140782519,140785006,PCDHGA9,NM_032089,+,N/A,-inf
chr5,140729827,140732260,PCDHGB1,NM_032095,+,N/A,-inf
chr5,140739702,140742138,PCDHGB2,NM_032096,+,N/A,-inf
chr5,140749961,140752406,PCDHGB3,NM_032097,+,N/A,-inf
chr5,140767451,140769863,PCDHGB4,NM_032098,+,N/A,-inf
chr5,140777694,140780151,PCDHGB5,NM_032099,+,N/A,-inf
chr5,140787769,140790232,PCDHGB6,NM_032100,+,N/A,-inf
chr5,140797213,140799996,PCDHGB7,NM_032101,+,N/A,-inf
chr5,140855568,140892546,PCDHGC3,NM_032403,+,N/A,-inf
chr5,140864740,140867356,PCDHGC4,NM_032406,+,N/A,-inf
chr5,140868807,140871444,PCDHGC5,NM_032407,+,ENSG00000240764,0.10436001532424286
chr5,95726039,95768985,PCSK1,NM_000439,-,ENSG00000175426,0.0769610411361284
chr5,148737569,148749221,PCYOX1L,NM_024028,+,ENSG00000145882,1.4182774069729414
chr5,271735,315089,PDCD6,NM_001267559,+,ENSG00000249915,3.5731879796177446
chr5,58264865,59783925,PDE4D,NM_001165899,-,ENSG00000113448,1.4701758451005926
chr5,149237518,149324356,PDE6A,NM_000440,-,ENSG00000132915,0.11332868530700327
chr5,76506705,76724080,PDE8B,NM_001029853,+,ENSG00000113231,0.5423242908253617
chr5,149493401,149535422,PDGFRB,NM_002609,-,ENSG00000113721,2.0014800002101243
chr5,131593350,131609147,PDLIM4,NM_003687,+,ENSG00000131435,0.26236426446749106
chr5,176917246,176924602,PDLIM7,NM_213636,-,ENSG00000196923,1.0647107369924282
chr5,31799030,32111038,PDZD2,NM_178140,+,ENSG00000133401,0.5988365010887039
chr5,52083773,52098452,PELO,NM_015946,+,ENSG00000152684,3.0252910757955354
chr5,139624634,139682689,PFDN1,NM_002622,-,ENSG00000113068,2.712706012638404
chr5,176827107,176827637,PFN3,NM_001029886,-,ENSG00000196570,0.0
chr5,114546526,114598569,PGGT1B,NM_005023,-,ENSG00000164219,1.9906103279732201
chr5,125936606,125962944,PHAX,NM_032177,+,ENSG00000164902,2.3204250111223765
chr5,133861797,133918918,PHF15,NM_015288,+,N/A,-inf
chr5,67511583,67597649,PIK3R1,NM_181523,+,ENSG00000145675,1.9487632180377197
chr5,134363423,134369964,PITX1,NM_002653,-,ENSG00000069011,0.08617769624105241
chr5,108670409,108745675,PJA2,NM_014819,-,ENSG00000198961,2.719978771967484
chr5,137225124,137276156,PKD2L2,NM_014386,+,ENSG00000078795,0.23901690047049992
chr5,145463875,145483946,PLAC8L1,NM_001029869,-,ENSG00000173261,0.20701416938432612
chr5,41307047,41510730,PLCXD3,NM_001005473,-,ENSG00000182836,0.1310282624064042
chr5,140372,190087,PLEKHG4B,NM_052909,+,N/A,-inf
chr5,57749809,57755966,PLK2,NM_001252226,-,ENSG00000145632,2.563409711275944
chr5,74970023,75013313,POC5,NM_001099271,-,ENSG00000152359,1.6882490928583902
chr5,74807656,74895646,POLK,NM_016218,+,ENSG00000122008,2.3850863145057892
chr5,89770680,89810369,POLR3G,NM_006467,+,ENSG00000113356,0.16551443847757333
chr5,145718586,145720083,POU4F3,NM_002700,+,ENSG00000091010,0.009950330853168092
chr5,93076014,93077309,POU5F2,NM_153216,-,N/A,-inf
chr5,54720682,54830873,PPAP2A,NM_003711,-,ENSG00000067113,2.382320061012899
chr5,149109814,149234585,PPARGC1B,NM_133263,+,ENSG00000155846,0.23901690047049992
chr5,122359077,122372425,PPIC,NM_000943,-,ENSG00000168938,0.8415671856782188
chr5,102465256,102538909,PPIP5K2,NM_015216,+,ENSG00000145725,2.8460714989995846
chr5,133532147,133561950,PPP2CA,NM_002715,-,ENSG00000113575,3.4515735889872223
chr5,145969067,146461033,PPP2R2B,NM_181678,-,ENSG00000156475,0.3920420877760237
chr5,64859062,64883376,PPWD1,NM_015342,+,ENSG00000113593,2.363680192353857
chr5,122424840,122523745,PRDM6,NM_001136239,+,ENSG00000061455,0.01980262729617973
chr5,23507723,23528706,PRDM9,NM_020227,+,N/A,-inf
chr5,176730834,176733950,PRELID1,NM_013237,+,ENSG00000169230,3.228826155721369
chr5,145138581,145214899,PRELID2,NM_138492,-,ENSG00000186314,2.1482677326096886
chr5,40759480,40798297,PRKAA1,NM_006251,-,ENSG00000132356,2.8094026953624978
chr5,35055801,35230823,PRLR,NM_000949,-,ENSG00000113494,0.8372475245337022
chr5,177419235,177423243,PROP1,NM_006261,-,ENSG00000175325,0.0
chr5,119800018,120022964,PRR16,NM_016644,+,ENSG00000184838,0.02955880224154443
chr5,176873795,176883287,PRR7,NM_001174101,+,ENSG00000131188,0.10436001532424286
chr5,126853308,126890780,PRRC1,NM_130809,+,ENSG00000164244,2.453587966530573
chr5,139175405,139224048,PSD2,NM_032289,+,ENSG00000146005,0.058268908123975824
chr5,71616199,71655180,PTCD2,NM_024754,+,ENSG00000049883,1.3837912309017721
chr5,40680031,40693837,PTGER4,NM_000958,+,ENSG00000171522,0.20701416938432612
chr5,159848864,159855746,PTTG1,NM_004219,+,ENSG00000164611,2.423031246069913
chr5,139493707,139499001,PURA,NM_005859,+,ENSG00000185129,1.423108334242607
chr5,159502891,159546452,PWWP2A,NM_052927,-,ENSG00000170234,1.6752256529721035
chr5,176728198,176730744,RAB24,NM_130781,-,ENSG00000169228,2.1174596088673567
chr5,57878938,58147406,RAB3C,NM_138453,+,ENSG00000152932,0.9439058989071285
