chr,start,end,gene,transcript,strand,Ensembl_ID,lnTPM
chr8,91634222,91658133,TMEM64,NM_001146273,-,ENSG00000180694,2.421256622711544
chr8,125323158,125384940,TMEM65,NM_194291,-,ENSG00000164983,1.528227857008557
chr8,29920630,29940649,TMEM66,NM_016127,-,ENSG00000133872,4.6572881402501976
chr8,94767071,94831460,TMEM67,NR_024522,+,ENSG00000164953,1.9035989509835904
chr8,56651319,56685885,TMEM68,NM_152417,-,ENSG00000167904,3.0661907372025525
chr8,74888376,74895018,TMEM70,NR_033334,+,ENSG00000175606,3.503453082366503
chr8,133722191,133772914,TMEM71,NM_144649,-,ENSG00000165071,0.0
chr8,109795345,109799770,TMEM74,NM_153015,-,ENSG00000164841,0.058268908123975824
chr8,23048969,23082680,TNFRSF10A,NM_003844,-,ENSG00000104689,2.157559320943788
chr8,22877647,22926700,TNFRSF10B,NM_003842,-,ENSG00000120889,4.805659046737495
chr8,22960326,22974950,TNFRSF10C,NM_003841,+,ENSG00000173535,1.9430489167742813
chr8,22993100,23021543,TNFRSF10D,NM_003840,-,ENSG00000173530,3.0301337002713233
chr8,119935795,119964383,TNFRSF11B,NM_002546,-,ENSG00000164761,0.0
chr8,9413444,9639856,TNKS,NM_003747,+,ENSG00000173273,2.578700529074361
chr8,145654162,145669812,TONSL,NM_013432,-,ENSG00000160949,3.1359289040472746
chr8,144391496,144442147,TOP1MT,NM_001258446,-,ENSG00000184428,3.32862668882732
chr8,59717976,60031767,TOX,NM_014729,-,ENSG00000198846,0.0
chr8,95938199,95961615,TP53INP1,NM_001135733,-,ENSG00000164938,2.3841650799864684
chr8,80947104,81083836,TPD52,NM_001025253,-,ENSG00000076554,3.6325736179028416
chr8,71485452,71520694,TRAM1,NM_014294,-,ENSG00000067167,4.998157772585143
chr8,140742585,141468678,TRAPPC9,NM_031466,-,ENSG00000167632,2.057962510002712
chr8,110099652,110131812,TRHR,NM_003301,+,ENSG00000174417,0.0
chr8,126442562,126450644,TRIB1,NM_025195,+,ENSG00000173334,3.1599747169480397
chr8,27142403,27168834,TRIM35,NM_171982,-,ENSG00000104228,2.626840145676667
chr8,67039277,67087718,TRIM55,NM_184085,+,ENSG00000147573,0.0
chr8,93895757,93978372,TRIQK,NM_001171799,-,ENSG00000205133,2.775708849576025
chr8,125463047,125465266,TRMT12,NM_017956,+,ENSG00000183665,0.9707789171582247
chr8,72933485,72987819,TRPA1,NM_007332,-,ENSG00000104321,0.0
chr8,116420723,116681228,TRPS1,NM_014112,-,ENSG00000104447,0.0
chr8,143293440,143484543,TSNARE1,NM_145003,-,N/A,-inf
chr8,98285713,98290176,TSPYL5,NM_033512,-,ENSG00000180543,0.0
chr8,144694787,144699732,TSTA3,NM_003313,-,ENSG00000104522,3.8262472284067424
chr8,33356026,33370703,TTI2,NM_001265581,-,ENSG00000129696,2.259677591982769
chr8,63972047,63998612,TTPA,NM_000370,-,ENSG00000137561,0.8109302162163288
chr8,15397595,15624158,TUSC3,NM_006765,+,ENSG00000104723,0.6205764877251098
chr8,48920994,48974454,UBE2V2,NM_003350,+,ENSG00000169139,4.314149212270796
chr8,74702839,74791110,UBE2W,NM_018299,-,ENSG00000104343,2.2213750375685026
chr8,103264501,103424917,UBR5,NM_015902,-,ENSG00000104517,3.9644256842211942
chr8,59323822,59364060,UBXN2B,NM_001077619,+,ENSG00000215114,2.7763317085186157
chr8,30601689,30624520,UBXN8,NM_005671,+,ENSG00000104691,2.9851767596144745
chr8,35092974,35652181,UNC5D,NM_080872,+,ENSG00000156687,0.0
chr8,97238903,97247862,UQCRB,NM_006294,-,ENSG00000156467,5.3187570457854925
chr8,11994676,11996269,USP17L2,NM_201402,-,ENSG00000223443,0.0
chr8,117778741,117786921,UTP23,NM_032334,+,ENSG00000147679,2.3702437414678603
chr8,67542487,67579452,VCPIP1,NM_025054,-,ENSG00000175073,1.6620303625532709
chr8,42249278,42263455,VDAC3,NM_005662,+,ENSG00000078668,5.261238358306616
chr8,100025493,100889814,VPS13B,NM_152564,+,ENSG00000132549,2.3282528397426234
chr8,145648999,145653927,VPS28,NM_016208,-,ENSG00000160948,3.6831128592195994
chr8,17104400,17155533,VPS37A,NM_001145152,+,ENSG00000155975,3.2714682749873716
chr8,124084919,124164392,WDR67,NM_001145088,+,N/A,-inf
chr8,124428964,124454260,WDYHV1,NM_018024,+,ENSG00000156795,2.6282852326333477
chr8,38173934,38239790,WHSC1L1,NM_017778,-,ENSG00000147548,3.3068867021909143
chr8,134203281,134243932,WISP1,NM_001204870,+,ENSG00000104415,0.0
chr8,30890777,31031277,WRN,NM_000553,+,ENSG00000165392,2.256541154492639
chr8,87354993,87480178,WWP1,NM_007013,+,ENSG00000123124,3.7035217308508064
chr8,56015016,56438710,XKR4,NM_052898,+,ENSG00000206579,0.0
chr8,6666040,6693166,XKR5,NM_207411,-,N/A,-inf
chr8,10753656,11058875,XKR6,NM_173683,-,ENSG00000171044,0.0
chr8,71581599,71648177,XKR9,NM_001011720,+,ENSG00000221947,0.2468600779315258
chr8,21777179,21864096,XPO7,NM_015024,+,ENSG00000130227,3.6783239401744194
chr8,64081120,64125346,YTHDF3,NM_152758,+,ENSG00000185728,3.571783682237689
chr8,101930803,101965623,YWHAZ,NM_003406,-,ENSG00000164924,5.428775290904015
chr8,81398447,81434610,ZBTB10,NM_023929,+,ENSG00000205189,2.1938856760707046
chr8,79578281,79631997,ZC2HC1A,NM_016010,+,ENSG00000104427,1.6054298910365616
chr8,144519824,144623620,ZC3H3,NM_015117,-,ENSG00000014164,2.6282852326333477
chr8,17013835,17080241,ZDHHC2,NM_016353,+,ENSG00000104219,2.5265283244788197
chr8,82615148,82633539,ZFAND1,NM_001170797,-,ENSG00000104231,3.489513462710723
chr8,135490030,135725292,ZFAT,NM_001174157,-,ENSG00000066827,1.4539530095937052
chr8,77593514,77779521,ZFHX4,NM_024721,+,ENSG00000091656,0.009950330853168092
chr8,144329108,144344875,ZFP41,NM_173832,+,ENSG00000181638,2.1471001901536506
chr8,106331146,106816767,ZFPM2,NM_012082,+,ENSG00000169946,0.0
chr8,124238428,124286727,ZHX1-C8ORF76,NM_001204180,-,ENSG00000259305,1.9712993830601329
chr8,124260689,124287781,ZHX1,NR_037873,-,ENSG00000165156,3.2108436531709366
chr8,123793900,123986755,ZHX2,NM_014943,+,ENSG00000178764,2.9096295745005794
chr8,40388110,40755343,ZMAT4,NM_024645,-,ENSG00000165061,0.0
chr8,146155743,146176274,ZNF16,NM_001029976,-,N/A,-inf
chr8,146102335,146126846,ZNF250,NM_021061,-,ENSG00000196150,1.4586150226995167
chr8,145946293,145980970,ZNF251,NM_138367,-,ENSG00000198169,2.58851563240702
chr8,145998500,146012725,ZNF34,NM_030580,-,N/A,-inf
chr8,28203101,28243977,ZNF395,NM_018660,-,ENSG00000186918,2.3427668826268775
chr8,146024260,146034529,ZNF517,NM_213605,+,N/A,-inf
chr8,125985538,125991630,ZNF572,NM_152412,+,N/A,-inf
chr8,182199,197339,ZNF596,NM_173539,+,N/A,-inf
chr8,144718182,144735900,ZNF623,NM_001261843,+,ENSG00000183309,2.2321626286975
chr8,144373558,144382120,ZNF696,NM_030895,+,N/A,-inf
chr8,146052902,146068606,ZNF7,NM_003416,+,ENSG00000147789,2.834389123145228
chr8,37553300,37556396,ZNF703,NM_025069,+,ENSG00000183779,2.1736147116970854
chr8,81540685,81787016,ZNF704,NM_001033723,-,ENSG00000164684,2.395164274287139
chr8,11946846,11973025,ZNF705D,NM_001039615,+,N/A,-inf
chr8,7215497,7220490,ZNF705G,NM_001164457,-,N/A,-inf
chr8,102209265,102218292,ZNF706,NM_001267709,-,ENSG00000120963,4.335851797553269
chr8,144766621,144777555,ZNF707,NM_173831,+,ENSG00000181135,1.8213182714695995
chr9,99403532,99417599,AAED1,NM_153698,-,ENSG00000158122,2.136530508663963
chr9,107543283,107690527,ABCA1,NM_005502,-,ENSG00000165029,3.4861510875423187
chr9,139901685,139923374,ABCA2,NM_212533,-,ENSG00000107331,1.8825138324965192
chr9,133589267,133763062,ABL1,NM_007313,+,ENSG00000097007,3.4031953843248286
chr9,136130562,136150630,ABO,NM_020469,-,ENSG00000175164,0.17395330712343798
chr9,19408924,19452500,ACER2,NM_001010887,+,ENSG00000177076,1.1568811967920856
chr9,32384600,32450832,ACO1,NM_002197,+,ENSG00000122729,3.5843519247600018
chr9,111624602,111626035,ACTL7A,NM_006687,+,ENSG00000187003,0.0
chr9,111616868,111618275,ACTL7B,NM_006686,-,ENSG00000148156,0.03922071315328133
chr9,136279458,136324508,ADAMTS13,NR_024514,+,ENSG00000160323,0.6205764877251098
chr9,18474078,18684952,ADAMTSL1,NM_052866,+,ENSG00000178031,0.0
chr9,136397285,136440641,ADAMTSL2,NM_001145320,+,ENSG00000197859,1.5195132049061133
chr9,139567594,139581911,AGPAT2,NM_001012727,-,ENSG00000169692,1.6563214983329508
chr9,88161453,88356944,AGTPBP1,NM_015239,-,ENSG00000135049,2.517696472610991
chr9,133971862,133998539,AIF1L,NR_033701,+,ENSG00000126878,3.4151002868311466
chr9,130628758,130640022,AK1,NM_000476,-,ENSG00000106992,3.471345141564237
chr9,4709556,4742043,AK3,NM_001199853,-,ENSG00000147853,4.7106106984460885
chr9,135600964,135754198,AK8,NM_152572,-,ENSG00000165695,0.04879016416943205
chr9,112810877,112934791,AKAP2,NM_001198656,+,ENSG00000241978,2.702032128776647
chr9,117096432,117156685,AKNA,NM_030767,-,ENSG00000106948,1.673351238177753
chr9,116148591,116163618,ALAD,NM_000031,-,ENSG00000148218,3.3068867021909143
chr9,75515577,75568233,ALDH1A1,NM_000689,-,ENSG00000165092,5.780280445628926
chr9,38392660,38398662,ALDH1B1,NM_000692,+,ENSG00000137124,4.648516990491458
chr9,104182841,104198062,ALDOB,NM_000035,-,ENSG00000136872,0.506817602368452
chr9,101978706,101984246,ALG2,NR_024532,-,ENSG00000119523,3.7478556592142334
chr9,116822407,116840752,AMBP,NM_001633,-,ENSG00000106927,7.167253902959629
chr9,140069235,140083057,ANAPC2,NM_013366,-,ENSG00000176248,3.180550710546533
chr9,129849627,129885044,ANGPTL2,NM_012098,-,ENSG00000136859,1.0224509277025458
chr9,38571360,38620360,ANKRD18A,NM_147195,-,N/A,-inf
chr9,67926760,67969840,ANKRD20A1,NM_032250,+,N/A,-inf
chr9,43090424,43133544,ANKRD20A2,NM_001012421,-,N/A,-inf
chr9,43089971,43133544,ANKRD20A3,NM_001012419,-,N/A,-inf
chr9,69381980,69425109,ANKRD20A4,NM_001098805,+,N/A,-inf
chr9,101494290,101558794,ANKS6,NM_173551,-,ENSG00000165138,2.2925347571405443
chr9,100745488,100778224,ANP32B,NM_006401,+,ENSG00000136938,5.521140866651321
chr9,75766780,75785307,ANXA1,NM_000700,+,ENSG00000135046,0.22314355131420976
chr9,72042448,72287275,APBA1,NM_001163,-,ENSG00000107282,0.0
chr9,32972603,33001639,APTX,NM_001195248,-,ENSG00000137074,3.5672766323546874
chr9,33441151,33447631,AQP3,NM_004925,-,ENSG00000165272,0.9162907318741551
chr9,33384947,33402517,AQP7,NM_001170,-,ENSG00000165269,1.3737155789130306
chr9,34621454,34628011,ARID3C,NM_001017363,-,ENSG00000205143,0.06765864847381486
chr9,127631483,127639696,ARPC5L,NM_030978,+,ENSG00000136950,3.755369195382769
chr9,140500095,140509812,ARRDC1,NM_152285,+,ENSG00000197070,3.0535293722802077
chr9,132396882,132404448,ASB6,NM_017873,-,ENSG00000148331,2.2267833795777636
chr9,95218488,95244844,ASPN,NM_017680,-,ENSG00000106819,0.0
chr9,133320093,133376661,ASS1,NM_000050,+,ENSG00000130707,4.4039104281738854
chr9,119187503,120177317,ASTN2,NM_014010,-,ENSG00000148219,2.1644717908644115
chr9,117349993,117361152,ATP6V1G1,NM_004888,+,ENSG00000136888,4.802544545408338
chr9,93976096,94124206,AUH,NM_001698,-,ENSG00000148090,3.21124679770371
chr9,33110638,33167356,B4GALT1,NM_001497,-,ENSG00000086062,3.6709700335703683
chr9,104122698,104147287,BAAT,NM_001701,-,ENSG00000136881,0.5007752879124892
chr9,33252469,33264759,BAG1,NM_001172415,-,ENSG00000107262,4.0920085024245525
chr9,135457992,135465640,BARHL1,NM_020064,+,ENSG00000125492,0.0
chr9,96713908,96717608,BARX1,NM_021570,-,ENSG00000131668,0.0
chr9,95473644,95527083,BICD2,NM_015250,-,ENSG00000185963,2.8183982582710754
chr9,16409500,16870786,BNC2,NM_017637,-,ENSG00000173068,0.0
chr9,136895445,136933141,BRD3,NM_007371,-,ENSG00000169925,3.041661205442391
chr9,116111811,116133513,BSPRY,NM_017688,+,ENSG00000119411,0.12221763272424911
chr9,123714613,123812554,C5,NM_001735,-,ENSG00000106804,3.7300213974451113
chr9,139839697,139841426,C8G,NM_000606,+,ENSG00000176919,1.430311246536665
chr9,35659340,35665278,C9orf100,NM_032818,-,N/A,-inf
chr9,132083294,132084882,C9orf106,NM_001012715,+,N/A,-inf
chr9,27284653,27297137,C9orf11,NM_001161585,-,N/A,-inf
chr9,131581929,131592100,C9orf114,NM_016390,-,ENSG00000198917,3.65402917667819
chr9,138387025,138391761,C9orf116,NM_001048265,-,ENSG00000160345,2.4060438013622756
chr9,130469270,130476303,C9orf117,NM_001012502,+,ENSG00000160401,0.0
chr9,7796490,7799799,C9orf123,NM_033428,-,N/A,-inf
chr9,96080480,96108696,C9orf129,NM_001098808,-,N/A,-inf
chr9,35041101,35045988,C9orf131,NM_001040412,+,ENSG00000174038,0.0
chr9,72435730,72521148,C9orf135,NM_001010940,+,ENSG00000204711,0.0
chr9,139921915,139931234,C9orf139,NM_207511,+,N/A,-inf
chr9,139886869,139888428,C9orf142,NM_183241,+,ENSG00000148362,3.2588654730843594
chr9,112961845,112970413,C9orf152,NM_001012993,-,ENSG00000188959,0.9669838461896731
chr9,88842225,88874519,C9orf153,NM_001010907,-,ENSG00000187753,0.7514160886839212
chr9,100666771,100684852,C9orf156,NM_016481,-,ENSG00000136932,2.372111155642656
chr9,130922538,130926207,C9orf16,NM_024112,+,ENSG00000171159,2.9719517448885875
chr9,139377946,139380519,C9orf163,NM_152571,+,N/A,-inf
chr9,140119643,140120763,C9orf169,NM_199001,+,ENSG00000197191,1.0715836162801904
chr9,89763558,89774641,C9orf170,NM_001001709,+,N/A,-inf
chr9,135285610,135448675,C9orf171,NM_207417,+,ENSG00000188523,0.0
chr9,139738866,139741797,C9orf172,NM_001080482,+,ENSG00000232434,0.85015092936961
chr9,140145712,140147935,C9orf173,NM_001256699,+,ENSG00000197768,0.0
chr9,100069909,100139577,C9orf174,NM_020893,+,N/A,-inf
chr9,34379016,34397849,C9orf24,NM_032596,-,ENSG00000164972,0.0
chr9,97488950,97695955,C9orf3,NM_001193331,+,ENSG00000148120,3.3087165288679903
chr9,140509783,140513308,C9orf37,NM_032937,-,N/A,-inf
chr9,77561498,77567802,C9orf40,NM_017998,-,ENSG00000135045,2.776954179749421
chr9,77597872,77643310,C9orf41,NM_152420,-,ENSG00000156017,3.0017143452315387
chr9,116173021,116191879,C9orf43,NM_152786,+,ENSG00000157653,0.3364722366212129
chr9,91605777,91611057,C9orf47,NM_001142413,+,N/A,-inf
chr9,132374503,132383055,C9orf50,NM_199350,-,ENSG00000179058,0.0
chr9,74666296,74675521,C9orf57,NM_001128618,-,N/A,-inf
chr9,86553226,86571663,C9orf64,NM_032307,-,ENSG00000165118,3.475067230228611
chr9,213107,215893,C9orf66,NM_152569,-,N/A,-inf
chr9,139006426,139010731,C9orf69,NM_152833,-,N/A,-inf
chr9,71151497,71155783,C9orf71,NM_153237,-,N/A,-inf
chr9,27560498,27573864,C9orf72,NM_145005,-,ENSG00000147894,1.0402767116551463
chr9,132589563,132597572,C9orf78,NM_016520,-,ENSG00000136819,3.8207845249938748
chr9,114448900,114545779,C9orf84,NM_173521,-,ENSG00000165181,0.0
chr9,74526422,74588371,C9orf85,NM_182505,+,ENSG00000155621,2.2710944259026746
chr9,139702373,139735639,C9orf86,NM_001173988,+,N/A,-inf
chr9,95858449,95875565,C9orf89,NM_032310,+,ENSG00000165233,2.6019486702196644
chr9,135754289,135765418,C9orf9,NM_018956,+,ENSG00000165698,0.29266961396282004
chr9,117373705,117408703,C9orf91,NM_153045,+,ENSG00000157693,1.900613874140137
chr9,136243283,136271220,C9orf96,NM_153710,+,ENSG00000198870,1.0986122886681098
chr9,35673914,35681154,CA9,NM_001216,+,ENSG00000107159,0.1570037488096647
chr9,26840682,26892826,CAAP1,NM_001167575,-,ENSG00000120159,3.221671912170202
chr9,136325086,136335909,CACFD1,NM_017586,+,ENSG00000160325,2.7893229212309465
chr9,140772240,141019076,CACNA1B,NM_001243812,+,ENSG00000148408,0.009950330853168092
chr9,138700332,138799005,CAMSAP1,NM_015447,-,ENSG00000130559,2.4907230351094403
chr9,139258407,139268133,CARD9,NM_052814,-,ENSG00000187796,1.7509374747078
chr9,121037,179075,CBWD1,NM_001145356,-,ENSG00000172785,4.1112016792885235
chr9,70431999,70490177,CBWD3,NM_201453,-,ENSG00000196873,4.235554730773624
chr9,70432003,70490171,CBWD5,NM_001024916,-,ENSG00000147996,4.1940390562533
chr9,69204537,69262593,CBWD6,NM_001085457,-,ENSG00000204790,0.0
chr9,131595391,131644354,CCBL1,NM_001122672,-,ENSG00000171097,2.0881534822818573
chr9,35658286,35661500,CCDC107,NM_174923,+,ENSG00000159884,2.1065702090680882
chr9,15553096,15971897,CCDC171,NM_173550,+,ENSG00000164989,0.6626879730752367
chr9,36169388,36171331,CCIN,NM_005893,+,ENSG00000185972,0.0
chr9,34689566,34691274,CCL19,NM_006274,-,ENSG00000172724,0.0
chr9,34709001,34710147,CCL21,NM_002989,-,ENSG00000137077,0.0
chr9,34661892,34662689,CCL27,NM_006664,-,ENSG00000213927,0.12221763272424911
chr9,5450502,5470567,CD274,NM_001267706,+,ENSG00000120217,0.29266961396282004
chr9,35609975,35618424,CD72,NM_001782,-,ENSG00000137101,0.0
chr9,99262394,99382112,CDC14B,NM_003671,-,ENSG00000081377,3.201933104137889
chr9,116029289,116037869,CDC26,NM_139286,-,ENSG00000176386,3.68987895444702
chr9,4679565,4706594,CDC37L1,NM_017913,+,ENSG00000106993,2.437115985951652
chr9,90581358,90589695,CDK20,NM_001039803,-,ENSG00000156345,0.0
chr9,123151146,123342437,CDK5RAP2,NM_018249,-,ENSG00000136861,3.85354607566917
chr9,130548304,130553052,CDK9,NM_001261,+,ENSG00000136807,3.408834808791367
chr9,21967750,21994490,CDKN2A,NM_058195,-,ENSG00000147889,1.4445632692438664
chr9,22002901,22009312,CDKN2B,NM_004936,-,ENSG00000147883,1.0260415958332743
chr9,135937364,135947248,CEL,NM_001807,+,ENSG00000170835,1.5769147207285403
chr9,95087740,95377437,CENPP,NM_001012267,+,ENSG00000188312,1.925707441737794
chr9,80850990,80881983,CEP78,NM_001098802,+,ENSG00000148019,3.0027078872904163
chr9,14719731,14722715,CER1,NM_005454,-,ENSG00000147869,0.08617769624105241
chr9,131182758,131199630,CERCAM,NM_016174,+,ENSG00000167123,2.189416394888408
chr9,33264876,33282067,CHMP5,NM_001195536,+,ENSG00000086065,3.703768066607687
chr9,130928343,130966662,CIZ1,NM_012127,-,ENSG00000148337,4.014579593753238
chr9,91926112,91931618,CKS2,NM_001827,+,ENSG00000123975,5.462983988103271
chr9,139889059,139891024,CLIC3,NM_004669,-,ENSG00000169583,0.7275486072772779
chr9,36190852,36212059,CLTA,NM_001833,+,ENSG00000122705,5.012433676037635
chr9,34551429,34590138,CNTFR,NM_001207011,-,ENSG00000122756,0.04879016416943205
chr9,17135037,17302049,CNTLN,NM_001114395,+,ENSG00000044459,1.4906543764441333
chr9,39072763,39288300,CNTNAP3,NM_033655,-,ENSG00000106714,0.6729444732424258
chr9,123850573,123939886,CNTRL,NM_007018,+,ENSG00000119397,2.225704048658088
chr9,140149758,140168000,COBRA1,NM_015456,+,N/A,-inf
chr9,101706137,101833068,COL15A1,NM_001855,+,ENSG00000204291,0.0
chr9,116918230,117072975,COL27A1,NM_032888,+,ENSG00000196739,4.889822673879508
chr9,137533651,137736688,COL5A1,NM_000093,+,ENSG00000130635,0.009950330853168092
chr9,131084790,131096351,COQ4,NM_016035,+,ENSG00000167113,3.2441536320524693
chr9,100883256,100954956,CORO2A,NM_052820,-,ENSG00000106789,3.073618812211062
chr9,131857072,131873070,CRAT,NM_000755,-,ENSG00000095321,3.4876808415502927
chr9,126118447,126141032,CRB2,NM_173689,+,ENSG00000148204,0.30748469974796055
chr9,35732316,35737005,CREB3,NM_006368,+,ENSG00000107175,3.1350593387750902
chr9,111704850,111775764,CTNNAL1,NM_003798,-,ENSG00000119326,4.416548827045609
chr9,90340973,90346384,CTSL1,NM_145918,+,N/A,-inf
chr9,99791958,99801925,CTSL2,NM_001201575,-,N/A,-inf
chr9,105757592,105780770,CYLC2,NM_001340,+,ENSG00000155833,0.0
chr9,124329398,124547809,DAB2IP,NM_032552,+,ENSG00000136848,3.5562048372093953
chr9,90112755,90323549,DAPK1,NM_004938,+,ENSG00000196730,3.489513462710723
chr9,121928907,122131739,DBC1,NM_014618,-,N/A,-inf
chr9,136501484,136524466,DBH,NM_000787,+,ENSG00000123454,0.0
chr9,37800789,37867665,DCAF10,NM_024345,+,ENSG00000122741,2.513656063073986
chr9,34086380,34126771,DCAF12,NM_015397,-,ENSG00000198876,3.5322256440685598
chr9,34613547,34620496,DCTN3,NM_024348,-,ENSG00000137100,3.389124800427886
chr9,135513249,135545788,DDX31,NM_138620,-,ENSG00000125485,2.5241273629412815
chr9,32455299,32526322,DDX58,NM_014314,-,ENSG00000107201,1.6845453849209058
chr9,126141932,126692417,DENND1A,NM_020946,-,ENSG00000119522,2.932792473780117
chr9,19290748,19374139,DENND4C,NM_017925,+,ENSG00000137145,2.9096295745005794
chr9,117164359,117267736,DFNB31,NM_001173425,-,ENSG00000095397,1.9671123567059163
chr9,93372113,93405108,DIRAS2,NM_017594,-,ENSG00000165023,0.0
chr9,841689,969090,DMRT1,NM_021951,+,ENSG00000137090,0.0
chr9,1050345,1057554,DMRT2,NM_006557,+,ENSG00000173253,0.0
chr9,976963,991732,DMRT3,NM_021240,+,ENSG00000064218,0.0
chr9,22446839,22452472,DMRTA1,NM_022160,+,ENSG00000176399,0.06765864847381486
chr9,34458810,34520982,DNAI1,NM_012144,+,ENSG00000122735,0.0
chr9,33025208,33039062,DNAJA1,NM_001539,+,ENSG00000086061,5.468777183576803
chr9,34989637,34998430,DNAJB5,NM_012266,+,ENSG00000137094,0.47000362924573563
chr9,114393631,114432526,DNAJC25-GNG10,NM_004125,+,N/A,-inf
chr9,114393631,114416631,DNAJC25,NR_037148,+,ENSG00000059769,2.272125885509337
chr9,139256351,139258241,DNLZ,NM_001080849,-,N/A,-inf
chr9,130965662,131017527,DNM1,NM_004408,+,ENSG00000106976,0.02955880224154443
chr9,214864,465259,DOCK8,NM_203447,+,ENSG00000107099,0.47623417899637155
chr9,131707808,131710012,DOLK,NM_014908,-,ENSG00000175283,2.7936160894318567
chr9,131843382,131852717,DOLPP1,NM_001135917,+,ENSG00000167130,3.435920817720541
chr9,130697373,130700763,DPM2,NM_003863,-,ENSG00000136908,3.3551534431607486
chr9,140004991,140009195,DPP7,NM_013379,-,ENSG00000176978,0.8415671856782188
chr9,95257593,95298374,ECM2,NM_001393,-,ENSG00000106823,0.02955880224154443
chr9,139756570,139760738,EDF1,NM_003792,-,ENSG00000107223,5.538082018878482
chr9,139553307,139567130,EGFL7,NR_046367,+,ENSG00000172889,0.3987761199573678
chr9,140513443,140730578,EHMT1,NM_024757,+,ENSG00000181090,3.529297384289471
chr9,23690102,23826063,ELAVL2,NM_004432,-,ENSG00000107105,0.0
chr9,131580778,131584955,ENDOG,NM_004435,+,ENSG00000167136,2.8027541365715076
chr9,130577290,130617047,ENG,NM_000118,-,ENSG00000106991,0.06765864847381486
chr9,34521039,34523037,ENHO,NM_198573,-,ENSG00000168913,0.46373401623214006
chr9,139942550,139948503,ENTPD2,NM_001246,-,ENSG00000054179,2.3389170222414357
chr9,140328815,140335901,ENTPD8,NM_198585,-,ENSG00000188833,0.3364722366212129
chr9,112002011,112083021,EPB41L4B,NM_018424,-,ENSG00000095203,3.078693794268338
